 TIME                    	T_amb_C                  	wind_speed_out           	DNI                      	Power_in_Collector       	Power_out_col            	Power_in_Receiver        	Power_out_Rec            	P_out_SE                 	Net_Dish_Field_Power     	Net_system_efficiency    	phi_shade                	Collector_Losses         	eta_Collector            	P_Rec_losses             	eta_Receiver             	T_heater_head_operate    	Stirling_Engine_Losses   	Stirling_Engine_Eff      	engine_pressure          	P_parasitic              	T_compression_C          	temp_into_radiator       	temp_out_of_radiator     	
  +2.9030000000000000E+03	  +1.9750000000000000E+01	  +3.6000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.4793759754415696E-04	  +1.9755458644285397E+01	  +1.9755960231701295E+01	  +1.9755458158410534E+01	
  +2.9040000000000000E+03	  +1.8250000000000000E+01	  +3.5000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.5162627396720167E-04	  +1.8255426098477642E+01	  +1.8255928247494751E+01	  +1.8255425606849258E+01	
  +2.9050000000000000E+03	  +1.6949999999999989E+01	  +3.3500000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.5454635034140833E-04	  +1.6955400533828481E+01	  +1.6955903248717675E+01	  +1.6955400037085269E+01	
  +2.9060000000000000E+03	  +1.5649999999999977E+01	  +3.2000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.5713615762009547E-04	  +1.5655377736483388E+01	  +1.5655881598561905E+01	  +1.5655377234022581E+01	
  +2.9070000000000000E+03	  +1.4550000000000011E+01	  +2.8500000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.5964866986681814E-04	  +1.4555356045933308E+01	  +1.4555860485437506E+01	  +1.4555355538959873E+01	
  +2.9080000000000000E+03	  +1.3600000000000023E+01	  +2.3000000000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.6219318651802091E-04	  +1.3605334246146299E+01	  +1.3605839267248712E+01	  +1.3605333735163583E+01	
  +2.9090000000000000E+03	  +1.2649999999999977E+01	  +1.7500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.6439431852359184E-04	  +1.2655315481861010E+01	  +1.2655821088205414E+01	  +1.2655314966834283E+01	
  +2.9100000000000000E+03	  +1.3300000000000011E+01	  +1.6000000000000001E+00	  +5.0000000000000000E+01	  +1.7540000000000003E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5782858938382043E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.0148118571672644E+00	  +1.3305325390022517E+01	  +1.3305830410030694E+01	  +1.3305324877945566E+01	
  +2.9110000000000000E+03	  +1.5550000000000011E+01	  +1.8000000000000000E+00	  +5.3400000000000000E+02	  +1.8732720000000000E+02	  +7.9777742431824080E+01	  +7.9378853719664960E+01	  +5.8753766796164058E+01	  +1.6777471007782186E+01	  +1.4888083082095884E+01	  +7.9476355163141443E-02	  +4.5305721089761464E-01	  +1.0754945756817592E+02	  +4.2587377733438908E-01	  +2.0625086923500902E+01	  +7.4016899648855805E-01	  +9.7300000000000000E+02	  +1.0494073947095469E+01	  +2.8555566598557791E-01	  +4.1099652616066774E+06	  +1.8893879256863020E+00	  +2.4153975721091513E+01	  +2.5701123352708578E+01	  +2.0467257019390502E+01	
  +2.9120000000000000E+03	  +1.7800000000000011E+01	  +2.0000000000000000E+00	  +7.9300000000000000E+02	  +2.7818440000000004E+02	  +1.8392036783870435E+02	  +1.8300076599951083E+02	  +1.6208572304510864E+02	  +5.1662507779412543E+01	  +4.9220891513718222E+01	  +1.7693620313231356E-01	  +7.0334629039534802E-01	  +9.4264032161295688E+01	  +6.6114551202096927E-01	  +2.0915042954402182E+01	  +8.8571062424546154E-01	  +9.7300000000000000E+02	  +2.7605803816424022E+01	  +3.1873570853467381E-01	  +1.0179684371669682E+07	  +2.4416162656943188E+00	  +4.5194037678522989E+01	  +4.3023962857822426E+01	  +2.9523467302451024E+01	
  +2.9130000000000000E+03	  +2.0100000000000023E+01	  +2.1000000000000001E+00	  +8.9700000000000011E+02	  +3.1466760000000005E+02	  +2.9546564299389649E+02	  +2.9398831477892702E+02	  +2.7347829384663618E+02	  +8.7781962877975957E+01	  +8.5582811589078517E+01	  +2.7197846736746767E-01	  +9.9891171547743196E-01	  +1.9201957006103555E+01	  +9.3897701135517497E-01	  +2.0510020932290864E+01	  +9.3023524992886875E-01	  +9.7300000000000000E+02	  +4.6424082742165055E+01	  +3.2098329136834253E-01	  +1.6722883980551412E+07	  +2.4162286102563892E+00	  +6.9377613876515397E+01	  +6.2312591215418252E+01	  +4.0008635718702408E+01	
  +2.9140000000000000E+03	  +2.2500000000000000E+01	  +2.1000000000000001E+00	  +9.5000000000000000E+02	  +3.3325999999999999E+02	  +3.1326439964280007E+02	  +3.1169807764458608E+02	  +2.9267000361767725E+02	  +9.2388093103795782E+01	  +8.9975196238103578E+01	  +2.6998498537869586E-01	  +9.9999999885974922E-01	  +1.9995600357199919E+01	  +9.3999999779991628E-01	  +1.9028074026908804E+01	  +9.3895350736109773E-01	  +9.7300000000000000E+02	  +5.0070477628470371E+01	  +3.1567325643396699E-01	  +1.7850205012502365E+07	  +2.4128968656922054E+00	  +7.6143089481592938E+01	  +6.8115498185575177E+01	  +4.4153672572035873E+01	
  +2.9150000000000000E+03	  +2.4899999999999977E+01	  +2.1000000000000001E+00	  +9.7600000000000000E+02	  +3.4238080000000002E+02	  +3.2183795163302403E+02	  +3.2022876187485889E+02	  +3.0247509774006124E+02	  +9.3726590921380364E+01	  +9.1302087936173649E+01	  +2.6666824753463664E-01	  +9.9999999885974922E-01	  +2.0542848366975988E+01	  +9.3999999782997190E-01	  +1.7753664134797638E+01	  +9.4455943179907342E-01	  +9.7300000000000000E+02	  +5.2187126704670220E+01	  +3.0986547858127134E-01	  +1.8426156241251204E+07	  +2.4245029852067197E+00	  +8.1067018148722411E+01	  +7.2503087665289968E+01	  +4.7609735299829538E+01	
  +2.9160000000000000E+03	  +2.6649999999999977E+01	  +2.0000000000000000E+00	  +9.9100000000000000E+02	  +3.4764280000000002E+02	  +3.2678423162738403E+02	  +3.2515031046924713E+02	  +3.0839595267107177E+02	  +9.4141752216206896E+01	  +9.1685668805443413E+01	  +2.6373527308747369E-01	  +9.9999999885974922E-01	  +2.0858568372615991E+01	  +9.3999999784659438E-01	  +1.6754357798175349E+01	  +9.4847196008090928E-01	  +9.7300000000000000E+02	  +5.3563550113716218E+01	  +3.0526260607380712E-01	  +1.8773947259898759E+07	  +2.4560834107634828E+00	  +8.4470920073143532E+01	  +7.5561176639305074E+01	  +5.0072089738042337E+01	
  +2.9170000000000000E+03	  +2.7750000000000000E+01	  +1.8000000000000000E+00	  +9.9300000000000000E+02	  +3.4834440000000006E+02	  +3.2744373562663208E+02	  +3.2580651694849894E+02	  +3.0971103050984641E+02	  +9.4019034425481919E+01	  +9.1514850805798787E+01	  +2.6271371319673931E-01	  +9.9999999885974922E-01	  +2.0900664373367988E+01	  +9.3999999784877275E-01	  +1.6095486438652507E+01	  +9.5059802066072252E-01	  +9.7300000000000000E+02	  +5.3922999021091123E+01	  +3.0357018369508332E-01	  +1.8851194932148382E+07	  +2.5041836196831380E+00	  +8.6036045839749363E+01	  +7.7032893485967065E+01	  +5.1412690754720586E+01	
  +2.9180000000000000E+03	  +2.8850000000000023E+01	  +1.6000000000000001E+00	  +9.8700000000000011E+02	  +3.4623960000000005E+02	  +3.2546522362888811E+02	  +3.2383789751074369E+02	  +3.0782699902391454E+02	  +9.3692982719636333E+01	  +9.1194595367569619E+01	  +2.6338580381052362E-01	  +9.9999999885974922E-01	  +2.0774376371111941E+01	  +9.3999999784221122E-01	  +1.6010898486829142E+01	  +9.5055890928725684E-01	  +9.7300000000000000E+02	  +5.3533504076069548E+01	  +3.0436895728935071E-01	  +1.8740526922664743E+07	  +2.4983873520667133E+00	  +8.6739990001463639E+01	  +7.7838946601278735E+01	  +5.2403802928975665E+01	
  +2.9190000000000000E+03	  +2.9500000000000000E+01	  +2.5500000000000003E+00	  +9.7100000000000000E+02	  +3.4062680000000000E+02	  +3.2018919163490403E+02	  +3.1858824567672951E+02	  +2.9924148586597158E+02	  +9.2094209397096549E+01	  +8.9345499798317633E+01	  +2.6229732888846602E-01	  +9.9999999885974922E-01	  +2.0437608365095969E+01	  +9.3999999782431698E-01	  +1.9346759810757938E+01	  +9.3927346520468180E-01	  +9.7300000000000000E+02	  +5.1786819117218755E+01	  +3.0775882939277321E-01	  +1.8236213879767176E+07	  +2.4946762902004687E+00	  +8.5458443371900216E+01	  +7.6987414477954985E+01	  +5.2351991283363873E+01	
  +2.9200000000000000E+03	  +2.9699999999999989E+01	  +4.6000000000000005E+00	  +9.3300000000000000E+02	  +3.2729640000000001E+02	  +3.0765861564919209E+02	  +3.0612032257094614E+02	  +2.7716112555746730E+02	  +8.6830473847655881E+01	  +8.4423218765478040E+01	  +2.5794117734005140E-01	  +9.9999999885974922E-01	  +1.9637784350807920E+01	  +9.3999999777935872E-01	  +2.8959197013478835E+01	  +9.0539929811772957E-01	  +9.7300000000000000E+02	  +4.7582662927452859E+01	  +3.1328518265956845E-01	  +1.6939213515245635E+07	  +2.4072550821778429E+00	  +8.0711377412324282E+01	  +7.3349846832899630E+01	  +5.0670998680432433E+01	
  +2.9210000000000000E+03	  +2.9899999999999977E+01	  +6.6500000000000004E+00	  +8.6900000000000000E+02	  +3.0484520000000003E+02	  +2.6857976656948944E+02	  +2.6723686773664201E+02	  +2.2481616763237543E+02	  +7.0003143974633147E+01	  +6.7637520215081196E+01	  +2.2187497197333661E-01	  +9.3727293696928404E-01	  +3.6265433430510598E+01	  +8.8103655959508231E-01	  +4.2420700104266587E+01	  +8.4126179594884243E-01	  +9.7300000000000000E+02	  +3.8703255914435573E+01	  +3.1137949156689826E-01	  +1.3864470686725736E+07	  +2.3656237595519469E+00	  +7.0478816760695224E+01	  +6.5499416632677764E+01	  +4.6930878045671648E+01	
  +2.9220000000000000E+03	  +2.9050000000000011E+01	  +7.5500000000000007E+00	  +7.3700000000000011E+02	  +2.5853960000000006E+02	  +1.4649384059137554E+02	  +1.4576137138841867E+02	  +9.6334961095111993E+01	  +2.9412910108969676E+01	  +2.7031495743097672E+01	  +1.0455456625954200E-01	  +6.0278777899950620E-01	  +1.1204575940862452E+02	  +5.6662051138288805E-01	  +4.9426410293306681E+01	  +6.6090871616485569E-01	  +9.7300000000000000E+02	  +1.6730512746535581E+01	  +3.0531916734474918E-01	  +6.3174846147268806E+06	  +2.3814143658720024E+00	  +4.4130564521952749E+01	  +4.4530770623670946E+01	  +3.6348787788622758E+01	
  +2.9230000000000000E+03	  +2.7199999999999989E+01	  +7.2000000000000002E+00	  +3.9700000000000000E+02	  +1.3926760000000002E+02	  +5.7851024354751360E+01	  +5.7561769232977603E+01	  +1.0566756592731920E+01	  +2.1592921087390144E+00	  +3.0805844378673375E-01	  +2.2119893191112228E-03	  +4.4190926626571109E-01	  +8.1416575645248656E+01	  +4.1539470909668486E-01	  +4.6995012640245683E+01	  +1.8357247631730453E-01	  +9.7300000000000000E+02	  +2.1018661209982263E+00	  +2.0434767177345969E-01	  +1.2794602822570733E+06	  +1.8512336649522807E+00	  +2.8282925525216285E+01	  +2.9263478075071475E+01	  +2.8219696407654169E+01	
  +2.9240000000000000E+03	  +2.5350000000000023E+01	  +6.8500000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.3405712815372997E-04	  +2.5355585061960426E+01	  +2.5356083342990303E+01	  +2.5355584598045311E+01	
  +2.9250000000000000E+03	  +2.3850000000000023E+01	  +5.9500000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.3760615039477257E-04	  +2.3855552369314239E+01	  +2.3856051190611538E+01	  +2.3855551899920840E+01	
  +2.9260000000000000E+03	  +2.2750000000000000E+01	  +4.4000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.4067243830336442E-04	  +2.2755524106782957E+01	  +2.2756024025635668E+01	  +2.2755523632704808E+01	
  +2.9270000000000000E+03	  +2.1649999999999977E+01	  +2.8500000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.4341230803027316E-04	  +2.1655499284845689E+01	  +2.1655999755971152E+01	  +2.1655498806528954E+01	
  +2.9280000000000000E+03	  +2.0350000000000023E+01	  +2.4500000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.4626217515272391E-04	  +2.0355473697184664E+01	  +2.0355974723458701E+01	  +2.0355473213899415E+01	
  +2.9290000000000000E+03	  +1.8899999999999977E+01	  +3.1000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.4947080433940940E-04	  +1.8905445186988231E+01	  +1.8905946771448157E+01	  +1.8905444698157396E+01	
  +2.9300000000000000E+03	  +1.7449999999999989E+01	  +3.7500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.5235710424626830E-04	  +1.7455419473303380E+01	  +1.7455922189961257E+01	  +1.7455418978328851E+01	
  +2.9310000000000000E+03	  +1.6300000000000011E+01	  +4.1000000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.5459319599449448E-04	  +1.6305399853978201E+01	  +1.6305903140646592E+01	  +1.6305399354385941E+01	
  +2.9320000000000000E+03	  +1.5550000000000011E+01	  +4.1000000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.5629373252721322E-04	  +1.5555384953116572E+01	  +1.5555888814836578E+01	  +1.5555384450297254E+01	
  +2.9330000000000000E+03	  +1.4800000000000011E+01	  +4.1000000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.5800312755897358E-04	  +1.4805370050611828E+01	  +1.4805874491019097E+01	  +1.4805369544541463E+01	
  +2.9340000000000000E+03	  +1.5149999999999977E+01	  +4.2000000000000002E+00	  +5.4000000000000000E+01	  +1.8943200000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.6464657407859072E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.0145220434861477E+00	  +1.5155377155348788E+01	  +1.5155881015632247E+01	  +1.5155376651092922E+01	
  +2.9350000000000000E+03	  +1.6649999999999977E+01	  +4.3500000000000005E+00	  +5.4200000000000000E+02	  +1.9013360000000003E+02	  +8.2666694916799415E+01	  +8.2253361442215422E+01	  +5.2474473676340658E+01	  +1.4510655350178197E+01	  +1.2627532134673505E+01	  +6.6413995906125706E-02	  +4.6253419945070318E-01	  +1.0746690508320061E+02	  +4.3478214656897329E-01	  +2.9778887765874764E+01	  +6.3796144620813355E-01	  +9.7300000000000000E+02	  +9.4909545815406151E+00	  +2.7652788741765988E-01	  +3.7411195837482507E+06	  +1.8831232155046935E+00	  +2.4170014343562173E+01	  +2.5851044453340251E+01	  +2.1122624581145942E+01	
  +2.9360000000000000E+03	  +1.8149999999999977E+01	  +4.5000000000000000E+00	  +7.8000000000000000E+02	  +2.7362400000000002E+02	  +1.8248686488654511E+02	  +1.8157443056211238E+02	  +1.5131607377925093E+02	  +4.8233737426411253E+01	  +4.5797719651956818E+01	  +1.6737464420248893E-01	  +7.0949537557107833E-01	  +9.1137135113454917E+01	  +6.6692565206186172E-01	  +3.0258356782861441E+01	  +8.3335562709721378E-01	  +9.7300000000000000E+02	  +2.5770584088209919E+01	  +3.1876149189214698E-01	  +9.5470751737932004E+06	  +2.4360177744544318E+00	  +4.3465634874444220E+01	  +4.1748037318344984E+01	  +2.9120261341819003E+01	
  +2.9370000000000000E+03	  +1.9899999999999977E+01	  +5.1000000000000005E+00	  +8.8500000000000000E+02	  +3.1045800000000003E+02	  +2.9170264694727206E+02	  +2.9024413371253570E+02	  +2.5755623251388829E+02	  +8.2961480751600305E+01	  +8.0549175226489155E+01	  +2.5945272860132784E-01	  +9.9956182426454920E-01	  +1.8755353052727969E+01	  +9.3958811359809313E-01	  +3.2687901198647403E+01	  +8.8737790791674231E-01	  +9.7300000000000000E+02	  +4.3648687940571996E+01	  +3.2211016577064699E-01	  +1.5787622097865799E+07	  +2.4123055251111492E+00	  +6.6045165977133593E+01	  +5.9709117216030734E+01	  +3.8658820076339055E+01	
  +2.9380000000000000E+03	  +2.1949999999999989E+01	  +6.1500000000000004E+00	  +9.3700000000000011E+02	  +3.2869960000000003E+02	  +3.0897762364768806E+02	  +3.0743273552944964E+02	  +2.7000399137110048E+02	  +8.6382833959261418E+01	  +8.3979839680582600E+01	  +2.5549115262191663E-01	  +9.9999999885974922E-01	  +1.9721976352311970E+01	  +9.3999999778426280E-01	  +3.7428744158349133E+01	  +8.7825387415171563E-01	  +9.7300000000000000E+02	  +4.5905289352959770E+01	  +3.1993169256248100E-01	  +1.6518803453138446E+07	  +2.4029942786788152E+00	  +7.0775461370472499E+01	  +6.3838202684123644E+01	  +4.1795625680675300E+01	
  +2.9390000000000000E+03	  +2.4000000000000000E+01	  +7.2000000000000002E+00	  +9.6800000000000000E+02	  +3.3957440000000003E+02	  +3.1919993563603214E+02	  +3.1760393595785200E+02	  +2.7426171448014566E+02	  +8.7229095368837605E+01	  +8.4833838596945398E+01	  +2.4982401084107764E-01	  +9.9999999885974922E-01	  +2.0374464363967888E+01	  +9.3999999782089616E-01	  +4.3342221477706346E+01	  +8.6353373835747549E-01	  +9.7300000000000000E+02	  +4.6758154777827016E+01	  +3.1805057272724108E-01	  +1.6768902108563758E+07	  +2.3952567718922055E+00	  +7.3888349837896328E+01	  +6.6735341972657636E+01	  +4.4321264504779435E+01	
  +2.9400000000000000E+03	  +2.5449999999999989E+01	  +7.4500000000000002E+00	  +9.8100000000000000E+02	  +3.4413479999999998E+02	  +3.2348671163114403E+02	  +3.2186927807298832E+02	  +2.7746291353220153E+02	  +8.7844904124865153E+01	  +8.5452023875538515E+01	  +2.4830974334942627E-01	  +9.9999999885974922E-01	  +2.0648088368855952E+01	  +9.3999999783556931E-01	  +4.4406364540786804E+01	  +8.6203602545897084E-01	  +9.7300000000000000E+02	  +4.7404502351834097E+01	  +3.1660052511271464E-01	  +1.6956940540881518E+07	  +2.3928802493266437E+00	  +7.6141193710813070E+01	  +6.8820534844726126E+01	  +4.6134543568993138E+01	
  +2.9410000000000000E+03	  +2.6399999999999977E+01	  +6.9500000000000002E+00	  +9.8500000000000000E+02	  +3.4553800000000001E+02	  +3.2480571962964001E+02	  +3.2318169103149182E+02	  +2.8264270621178315E+02	  +8.9060232707689224E+01	  +8.6663778639675414E+01	  +2.5080824288397541E-01	  +9.9999999885974922E-01	  +2.0732280370360002E+01	  +9.3999999784000610E-01	  +4.0538984819708681E+01	  +8.7456286573615472E-01	  +9.7300000000000000E+02	  +4.8395618376023478E+01	  +3.1509828751673613E-01	  +1.7261201562880147E+07	  +2.3964540680138118E+00	  +7.8282012773884901E+01	  +7.0701069866667922E+01	  +4.7578840670129523E+01	
  +2.9420000000000000E+03	  +2.7350000000000023E+01	  +6.4500000000000002E+00	  +9.7600000000000000E+02	  +3.4238080000000002E+02	  +3.2183795163302403E+02	  +3.2022876187485889E+02	  +2.8281859827781824E+02	  +8.9093769692917832E+01	  +8.6696945143620226E+01	  +2.5321789403346073E-01	  +9.9999999885974922E-01	  +2.0542848366975988E+01	  +9.3999999782997190E-01	  +3.7410163597040629E+01	  +8.8317675235889426E-01	  +9.7300000000000000E+02	  +4.8431207146225105E+01	  +3.1502090115070575E-01	  +1.7271533462839045E+07	  +2.3968245492975986E+00	  +7.9321040429522213E+01	  +7.1727835119111319E+01	  +4.8607412680272262E+01	
