 TIME                    	DNI                      	V_wind                   	T_dry_bulb               	T_wet_bulb               	P_atm                    	RelHumidity              	SolarAlt                 	SolarAz                  	SolarAz_15               	SolarZen_15              	phi_t                    	theta_L                  	E_field_state            	cond_bays_frac           	defocus_frac             	eta_opt_ave              	eta_thermal              	eta_sf_tot               	eta_cycle                	m_dot_aux                	m_dot_field              	m_dot_b_tot              	m_dot_to_pb              	m_dot_loop               	m_dot_makeup             	Pres_condenser           	Pres_turb_inlet          	Pres_field_inlet         	dP_tot                   	dP_hdr_c                 	dP_sf_boil               	dP_boil_to_SH            	dP_sf_sh                 	dP_hdr_h                 	q_loss_piping            	q_aux_fluid              	q_aux_fuel               	q_startup                	q_dump                   	q_field_delivered        	q_inc_tot                	q_loss_rec               	q_loss_sf                	q_to_pb                  	cycle_mode               	T_cycle_out              	T_field_in               	T_loop_out               	T_field_out              	T_pb_in                  	W_dot_aux                	W_dot_bop                	W_dot_col                	W_dot_fixed              	W_dot_pump               	W_dot_par_cool           	W_dot_gross              	W_dot_net                	
  +9.4900000000000000E+02	  +1.0000000000000000E+00	  +2.8500000000000001E+00	  +1.0550000000000001E+01	  +9.6175295337031983E+00	  +9.0944979027880579E-01	  +8.9500000000000002E-01	  +4.2635678083313778E+01	  -2.6079873548020580E+00	  -2.6079853045604904E+00	  +4.7431271701872134E+01	  +2.8293474832055012E+00	  +4.7299936666024962E+01	  -4.8768309668685617E+01	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +3.8526878884583099E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +2.5200000000000000E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +7.3888728883050792E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.4023691283695428E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.6284800000000028E-01	  +1.2611105332393400E+01	  +1.3349992621223908E+01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.4039269974683017E+02	  +2.7004181560598664E+02	  +2.6996531174563120E+02	  +2.6996531174563120E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +3.7255311927411627E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -7.6144215311927421E-01	
  +9.5000000000000000E+02	  +4.0000000000000000E+00	  +2.3000000000000003E+00	  +1.1400000000000000E+01	  +1.0300288585615339E+01	  +9.0846286701208978E-01	  +8.8000000000000000E-01	  +4.1051521799889983E+01	  +1.6721031208612143E+01	  +1.6721018063551004E+01	  +4.9004719052021962E+01	  +1.8282240004089651E+01	  +4.6239171617551868E+01	  -4.7055268015882916E+01	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +3.8548825340784459E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +2.5200000000000000E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +7.3632031603050807E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7130416528026993E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4513920000000011E+00	  +1.2751436787316521E+01	  +1.3487757103347029E+01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.4039269974683017E+02	  +2.7004181560598664E+02	  +2.6996531174563120E+02	  +2.6996531174563120E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +3.7255311927411627E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -7.6144215311927421E-01	
  +9.5100000000000000E+02	  +5.0000000000000000E+00	  +7.5000000000000000E-01	  +1.2250000000000000E+01	  +1.1120562348167896E+01	  +9.0747594374537377E-01	  +8.8000000000000000E-01	  +3.5582840002840804E+01	  +3.3830264331316748E+01	  +3.3830237736013657E+01	  +5.4460173504953630E+01	  +3.7887597829175085E+01	  +4.2499230455215070E+01	  -4.5453211408557593E+01	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +3.9611288745771456E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +2.5200000000000000E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +7.3375334323050789E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.6020566073253306E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.3142399999999999E+00	  +1.2870114534543346E+01	  +1.3603867877773853E+01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.4039269974683017E+02	  +2.7004181560598664E+02	  +2.6996531174563120E+02	  +2.6996531174563120E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +3.7255311927411627E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -7.6144215311927421E-01	
  +9.5200000000000000E+02	  +3.0000000000000000E+00	  +2.3000000000000003E+00	  +1.2500000000000000E+01	  +1.1165000194896951E+01	  +9.0698248211201571E-01	  +8.5999999999999999E-01	  +2.7249210169649473E+01	  +4.7727145432598910E+01	  +4.7727107912410297E+01	  +6.2781683107134846E+01	  +5.5161516408833023E+01	  +3.6727705433025733E+01	  -4.7032812366778344E+01	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +3.6834123915045613E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +2.5200000000000000E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +7.3299835123050783E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.5796009582207517E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5885440000000011E+00	  +1.2634069393714045E+01	  +1.3367067744944553E+01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.4039269974683017E+02	  +2.7004181560598664E+02	  +2.6996531174563120E+02	  +2.6996531174563120E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +3.7255311927411627E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -7.6144215311927421E-01	
  +9.5300000000000000E+02	  +1.0000000000000000E+00	  +5.1500000000000004E+00	  +1.1950000000000001E+01	  +1.0637691623539997E+01	  +9.0747594374537377E-01	  +8.5999999999999999E-01	  +1.7045781333899207E+01	  +5.8832944186400297E+01	  +5.8832897935505919E+01	  +7.2975528815959493E+01	  +7.0286183248474188E+01	  +2.9656611687528503E+01	  -4.9462789867312694E+01	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +2.5323800339982444E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +2.5200000000000000E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +7.3465933363050795E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -2.4299775005343500E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.6284800000000028E-01	  +1.2382108320497636E+01	  +1.3116767654128145E+01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.4039269974683017E+02	  +2.7004181560598664E+02	  +2.6996531174563120E+02	  +2.6996531174563120E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +3.7255311927411627E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -7.6144215311927421E-01	
  +9.5400000000000000E+02	  +0.0000000000000000E+00	  +4.9000000000000004E+00	  +1.0850000000000001E+01	  +1.0046585461030990E+01	  +9.0796940537873172E-01	  +9.1000000000000003E-01	  +1.0299858118087656E+01	  +6.7877741424576129E+01	  +6.7877688063210428E+01	  +8.4187394342694077E+01	  +7.8901266338449759E+01	  +2.1747460497592332E+01	  -4.9773211367665503E+01	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +3.2022903214449006E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +2.5200000000000000E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +7.4954633293632811E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -3.1042150035280491E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2502764997175648E+01	  +1.3252311330111976E+01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.4805174415115508E+02	  +2.7004181560598664E+02	  +2.6996531174563120E+02	  +2.6996531174563120E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.5454195861944600E-02	  +5.8850000000000013E-01	  +3.7924627551277548E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -6.2433344213745756E-01	
  +9.5500000000000000E+02	  +0.0000000000000000E+00	  +3.6000000000000001E+00	  +1.0000000000000000E+01	  +9.6524165461001790E+00	  +9.0846286701208978E-01	  +9.5999999999999996E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -9.0441102110004721E+01	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +4.6448291023105998E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.0667890742339239E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9114143055196555E+00	  +6.3758972157507152E+00	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.4805177770912459E+02	  +7.9556058023611556E+01	  +5.8381871169433076E+01	  +5.8381871169433076E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.8462420145657806E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8888462420145671E-01	
  +9.5600000000000000E+02	  +0.0000000000000000E+00	  +4.1500000000000004E+00	  +1.0000000000000000E+01	  +9.8262011956152353E+00	  +9.0895632864544773E-01	  +9.7999999999999998E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.2027181803358714E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +1.0538583695596677E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -2.9830715923582400E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.0817166891194572E+00	  +2.1871025260754240E+00	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +5.8381871716330522E+01	  +3.1410812812755054E+01	  +2.6593245901467157E+01	  +2.6593245901467157E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1339009544996665E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881339009545008E-01	
  +9.5700000000000000E+02	  +0.0000000000000000E+00	  +3.9000000000000004E+00	  +1.0000000000000000E+01	  +9.8262410835841436E+00	  +9.0944979027880579E-01	  +9.7999999999999998E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3148309418138382E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.9699516762487269E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.1211276147796642E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.0083909248331819E+00	  +1.0680904415956691E+00	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.9536522742580960E+01	  +1.6810023496183909E+01	  +1.6810023496183909E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +9.5800000000000000E+02	  +0.0000000000000000E+00	  +2.3500000000000001E+00	  +1.0300000000000001E+01	  +9.8179457526843255E+00	  +9.1043671354552180E-01	  +9.4499999999999995E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3481840428109027E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.2586357019027509E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -3.3353100997064797E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.0438633569877207E-01	  +7.5697269271779954E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.5425771010470083E+01	  +1.3025829341220732E+01	  +1.3025829341220732E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +9.5900000000000000E+02	  +0.0000000000000000E+00	  +1.8000000000000000E+00	  +1.0300000000000001E+01	  +9.8180550761589043E+00	  +9.1093017517887975E-01	  +9.4499999999999995E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3577362676300729E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +4.9842313489771917E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.5522248191701631E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.2515914426098262E-01	  +6.7500145775075460E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.3608504384296829E+01	  +1.1334731394861226E+01	  +1.1334731394861226E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +9.6000000000000000E+02	  +0.0000000000000000E+00	  +1.8000000000000000E+00	  +1.0000000000000000E+01	  +9.6528148777357909E+00	  +9.1093017517887975E-01	  +9.5999999999999996E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3611345466247386E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +4.9408651903852470E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -3.3982789946658187E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.1381913784296394E-01	  +6.6322778974681640E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.2721308237900919E+01	  +1.0467807814071891E+01	  +1.0467807814071891E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +9.6100000000000000E+02	  +0.0000000000000000E+00	  +3.1000000000000001E+00	  +1.0300000000000001E+01	  +9.8180550761589043E+00	  +9.1093017517887975E-01	  +9.4499999999999995E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3610073356010801E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +4.8339643657865361E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2721102365861801E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9855813377583744E-01	  +6.4689777743370280E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.2613348255552051E+01	  +1.0408683336127069E+01	  +1.0408683336127069E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +9.6200000000000000E+02	  +0.0000000000000000E+00	  +4.6500000000000004E+00	  +1.0600000000000001E+01	  +9.8482888319595148E+00	  +9.1093017517887975E-01	  +9.1500000000000004E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3599945524823028E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +4.7683790673725919E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.0127831187771404E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9050345226584489E-01	  +6.3818724293957085E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.2779003928632420E+01	  +1.0604173396357515E+01	  +1.0604173396357515E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +9.6300000000000000E+02	  +0.0000000000000000E+00	  +4.6500000000000004E+00	  +1.0300000000000001E+01	  +9.5554831527612656E+00	  +9.1093017517887975E-01	  +9.1500000000000004E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3606591473114685E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +4.8414682514116590E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -6.6459482916583656E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0142946227769134E-01	  +6.4984414479180796E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.2663043388911891E+01	  +1.0454927201986457E+01	  +1.0454927201986457E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +9.6400000000000000E+02	  +0.0000000000000000E+00	  +4.3500000000000005E+00	  +1.0000000000000000E+01	  +9.2185672670091847E+00	  +9.1093017517887975E-01	  +9.1000000000000003E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3617811081555854E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +4.8982078577359013E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.1219608441169422E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0862681262901852E-01	  +6.5760889120637755E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.2438806352785942E+01	  +1.0204928437973205E+01	  +1.0204928437973205E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
